timestamp,event_id,message,source,semantic_outlier_score,semantic_severity_score,cluster_id,semantic_category,pca_x,pca_y
2026-02-17 22:30:03,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:32:35,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:34:06,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:33:06,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:40:38,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:31:35,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:31:56,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:32:00,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:32:05,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:30:01,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:34:36,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:35:07,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:50:38,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:29:56,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:48:49,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:35:37,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:35:11,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:33:36,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'WindowsLive:(cert):name=shrishail17@hotmail.com;serviceuri=*', '0', '0', '%%8100', '3221226021', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.0781022,0.8784255,8,Authentication,-0.063468836,0.51475537
2026-02-17 22:32:26,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:30:02,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:32:26,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:35:05,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:35:12,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:33:48,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.2930879,-0.045983937
2026-02-17 22:30:02,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:29:49,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:31:00,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:31:00,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:32:26,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.29308796,-0.045983937
2026-02-17 22:32:27,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.075905874,0.53292894,1,Authentication,-0.2930879,-0.045983937
2026-02-17 22:44:43,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.07590577,0.53292876,1,Authentication,-0.29308787,-0.045983892
2026-02-17 22:30:59,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.07590577,0.53292876,1,Authentication,-0.29308787,-0.045983892
2026-02-17 22:29:48,5379,"('S-1-5-21-2145945805-938529965-3915870641-1001', 'shrii', 'BOOK-ERHUGOH353', '0x31d496a', 'MicrosoftAccount:user=shrishailap007@gmail.com', '1', '1', '%%8099', '0', '2026-02-16T09:11:37.6891755Z', '10016')",windows,0.07590576,0.53292894,1,Authentication,-0.29308802,-0.045983832
2026-02-17 22:31:03,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:03,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:30,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:30,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:52,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:52,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:57,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:57,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:45,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:50,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:50,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:13,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:31:13,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:43:16,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:43:16,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:39:05,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:43,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:52,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:52,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:43,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:22,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:29,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:29,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:38:22,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:36:22,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657914,-0.03421941
2026-02-17 22:36:22,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657914,-0.03421941
2026-02-17 22:36:29,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:36:29,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:30:06,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:30:16,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:30:08,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:30:08,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:41:34,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:41:29,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:41:57,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:30,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:29,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:04,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:37:04,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:30:16,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:36:52,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:30:46,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:42:22,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:41:45,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
2026-02-17 22:41:52,4798,"('shrii', 'BOOK-ERHUGOH353', 'S-1-5-21-2145945805-938529965-3915870641-1001', 'S-1-5-18', 'BOOK-ERHUGOH353$', 'WORKGROUP', '0x3e7', '0x2b00', 'C:\\Windows\\System32\\svchost.exe')",windows,0.058774732,0.44388893,0,File Access,0.46657902,-0.034219313
